,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Size category
12831,2015-04,450000.0,4,1.75,1740,12204,1.0,0,0,3,7,1270,470,1961,0,98155,47.7675,-122.277,2190,12204,Medium
12832,2014-06,400000.0,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,1967,0,98072,47.7735,-122.133,2390,20300,Large
12833,2015-02,599000.0,3,2.5,2970,23100,1.0,0,0,3,7,1510,1460,1967,0,98072,47.7735,-122.133,2390,20300,Large
12834,2014-06,165000.0,3,1.0,1150,19200,1.0,0,0,4,5,1150,0,1908,0,98001,47.2756,-122.27,1290,19200,Medium
12835,2014-06,229000.0,2,1.0,1190,7408,1.0,0,0,3,6,830,360,1941,0,98168,47.5094,-122.31,1140,7408,Medium
12836,2014-10,305000.0,1,1.0,900,7500,1.0,0,0,3,5,900,0,1946,1987,98155,47.7553,-122.283,1470,7500,Small
12837,2014-09,930000.0,3,3.25,2950,4446,2.0,0,0,3,9,2450,500,2001,0,98116,47.5852,-122.391,1930,4255,Large
12838,2014-09,542000.0,3,2.5,1990,15985,1.0,0,0,3,8,1540,450,1964,0,98007,47.6205,-122.141,2470,10125,Medium
12839,2014-09,214000.0,3,1.0,1020,9147,1.0,0,0,4,6,1020,0,1900,1965,98010,47.3127,-122.002,1600,9700,Medium
12840,2014-09,718000.0,3,2.5,2070,7200,2.0,0,0,3,8,2070,0,2001,0,98033,47.6946,-122.211,1650,8877,Medium
12841,2014-06,349000.0,3,2.5,1430,1002,3.0,0,0,3,8,1430,0,2002,0,98103,47.698,-122.349,1430,1530,Medium
12842,2015-05,305000.0,3,2.5,2030,8000,2.0,0,0,3,7,2030,0,1997,0,98031,47.4024,-122.216,2290,7945,Medium
12843,2014-07,498000.0,3,2.5,1620,2640,2.0,0,0,4,7,1620,0,1900,1993,98122,47.6036,-122.305,1370,3840,Medium
12844,2014-05,799950.0,4,3.5,4220,196817,2.0,0,0,3,10,4220,0,1993,0,98092,47.2642,-122.187,2500,195395,Large
12845,2015-05,737000.0,3,2.5,2300,7800,2.0,0,2,3,9,2300,0,1997,0,98052,47.6842,-122.155,2300,8187,Medium
12846,2014-12,860000.0,4,3.25,3830,10005,2.0,0,0,3,10,3830,0,2001,0,98075,47.5953,-122.039,2555,5204,Large
12847,2014-07,339950.0,3,2.5,2390,34041,1.0,0,0,3,8,1840,550,1984,0,98042,47.3546,-122.081,2460,35686,Medium
12848,2014-05,249000.0,3,2.25,1440,7673,1.0,0,0,3,7,940,500,1982,0,98031,47.4034,-122.178,1440,8418,Medium
12849,2015-05,370000.0,2,1.0,910,5525,1.0,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525,Small
12850,2014-10,725000.0,3,2.0,1550,12262,1.0,0,0,4,7,1550,0,1964,0,98040,47.5755,-122.216,2900,12372,Medium
12851,2014-12,529000.0,5,2.5,2380,91476,1.0,0,0,4,8,1580,800,1976,0,98059,47.479,-122.153,1880,12870,Medium
12852,2015-03,310000.0,4,2.75,2060,8100,1.0,0,0,4,7,1310,750,1988,0,98198,47.3581,-122.317,1540,8100,Medium
12853,2014-10,315000.0,4,2.25,1880,9163,2.0,0,0,3,8,1880,0,1981,0,98058,47.4362,-122.165,1900,7980,Medium
12854,2014-10,1300000.0,4,2.5,3470,4160,2.0,0,0,3,9,2480,990,1927,0,98119,47.63,-122.363,2280,5440,Large
12855,2014-11,435000.0,3,2.0,2360,12744,2.0,0,0,5,7,2360,0,1964,0,98059,47.483,-122.164,1650,8625,Medium
12856,2014-07,350000.0,3,1.75,1970,10800,1.0,0,0,4,7,1300,670,1979,0,98056,47.5107,-122.172,1970,8768,Medium
12857,2014-09,240000.0,3,1.0,1040,7800,1.0,0,0,3,7,1040,0,1948,0,98055,47.4804,-122.229,1780,8400,Medium
12858,2015-04,410000.0,3,2.25,1420,3750,2.0,0,0,3,7,1420,0,1987,0,98116,47.5725,-122.383,1430,4664,Medium
12859,2014-09,430000.0,4,2.75,2290,5249,2.0,0,0,3,7,2290,0,2003,0,98059,47.4916,-122.162,2270,4348,Medium
12860,2014-08,446000.0,4,2.5,1530,8375,1.0,0,0,3,7,1020,510,1974,0,98034,47.7174,-122.236,1650,9794,Medium
12861,2014-06,240000.0,3,1.5,1360,9760,1.5,0,0,5,7,1360,0,1984,0,98045,47.4648,-121.757,1310,11456,Medium
12862,2015-01,595000.0,4,3.0,3680,35736,1.5,0,0,4,8,2320,1360,1970,0,98027,47.4703,-122.015,3210,39512,Large
12863,2015-03,215150.0,3,1.0,920,4770,1.0,0,0,4,6,920,0,1969,0,98042,47.3654,-122.082,920,4770,Small
12864,2014-05,319950.0,2,1.0,1070,5824,1.0,0,2,5,7,1070,0,1949,0,98178,47.507,-122.242,2090,7980,Medium
12865,2014-06,385000.0,3,2.0,1590,9912,2.0,0,0,3,8,1590,0,2000,0,98070,47.3731,-122.43,1670,9912,Medium
12866,2015-03,280000.0,3,2.5,1600,6700,2.0,0,0,3,8,1600,0,1991,0,98042,47.3618,-122.074,1790,7577,Medium
12867,2015-05,399950.0,3,2.5,1510,7300,1.0,0,0,3,7,1040,470,1974,0,98034,47.7153,-122.211,1360,7300,Medium
12868,2014-05,132500.0,3,1.0,1080,10500,1.0,0,0,3,7,1080,0,1967,0,98001,47.32,-122.278,1200,9607,Medium
12869,2015-04,399950.0,2,0.75,1330,2856,1.0,0,0,4,7,930,400,1916,0,98126,47.5671,-122.37,1330,2856,Medium
12870,2014-07,290000.0,2,1.0,850,6800,1.0,0,0,3,7,850,0,1948,0,98133,47.7282,-122.337,870,6800,Small
12871,2015-05,860000.0,5,2.25,1960,8592,1.0,0,0,4,8,1290,670,1958,0,98004,47.6066,-122.192,1720,8592,Medium
12872,2014-05,3100000.0,6,4.25,6980,15682,3.0,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367,Large
12873,2014-05,245000.0,4,1.0,1530,7200,1.5,0,0,3,7,1400,130,1948,0,98178,47.5015,-122.262,1530,7200,Medium
12874,2014-12,255000.0,3,1.5,1320,7980,1.0,0,0,3,7,1320,0,1956,0,98178,47.5068,-122.259,2000,7700,Medium
12875,2014-11,310000.0,4,3.0,2320,7200,2.0,0,0,3,7,2320,0,1976,0,98155,47.7703,-122.312,2050,10000,Medium
12876,2014-08,299000.0,3,1.0,960,8100,1.0,0,0,3,7,960,0,1955,0,98155,47.7763,-122.305,1080,8100,Small
12877,2014-11,575000.0,4,2.5,2040,5508,2.0,0,0,4,8,2040,0,1996,0,98029,47.5719,-122.007,2130,5496,Medium
12878,2014-11,284000.0,3,1.0,1080,8214,1.0,0,0,3,7,1080,0,1944,0,98133,47.7401,-122.348,1850,13560,Medium
12879,2015-04,840000.0,3,1.75,2020,4800,1.0,0,0,4,8,1090,930,1926,0,98115,47.6726,-122.294,1680,4800,Medium
12880,2014-08,442573.0,3,1.75,1780,7567,1.0,0,0,3,7,1290,490,1980,0,98034,47.7314,-122.225,1910,8645,Medium
12881,2014-10,560000.0,3,1.0,1140,7028,1.0,0,0,3,8,1140,0,1931,0,98115,47.6948,-122.322,1350,6923,Medium
12882,2014-05,485000.0,3,2.0,1610,4160,1.0,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.388,1040,4400,Medium
12883,2015-03,472500.0,4,1.75,1440,8536,1.0,0,0,4,7,1440,0,1961,0,98033,47.6775,-122.18,1720,9748,Medium
12884,2014-11,1610000.0,4,2.75,4270,25807,2.0,0,0,3,11,4270,0,1996,0,98004,47.5951,-122.206,3860,20723,Large
12885,2014-12,808000.0,8,3.75,3460,4600,2.0,0,0,3,7,2860,600,1987,0,98105,47.6617,-122.289,2170,3750,Large
12886,2014-10,398000.0,3,1.75,1890,16001,1.5,0,0,4,7,1890,0,1950,0,98011,47.7663,-122.201,1820,11450,Medium
12887,2015-02,340000.0,3,2.5,2240,6000,2.0,0,0,3,8,2240,0,2003,0,98059,47.4837,-122.138,2400,6000,Medium
12888,2015-05,380000.0,2,1.0,760,4000,1.5,0,0,3,6,760,0,1910,0,98108,47.5462,-122.32,1130,4000,Small
12889,2014-09,235000.0,3,1.0,1020,6173,1.0,0,0,3,6,780,240,1948,0,98168,47.5042,-122.329,1330,5909,Medium
12890,2014-10,400000.0,3,1.5,1330,9900,1.0,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900,Medium
12891,2014-07,582000.0,5,2.5,2780,12335,1.0,0,0,4,8,1590,1190,1968,0,98006,47.5681,-122.128,2750,9930,Large
12892,2014-12,209000.0,2,1.0,1070,6120,1.0,0,0,3,6,1070,0,1962,0,98168,47.4989,-122.317,1130,6120,Medium
12893,2015-04,335000.0,5,3.0,2660,7700,1.5,0,0,4,7,1670,990,1962,0,98058,47.46,-122.174,1610,7700,Large
12894,2014-12,285950.0,2,1.0,710,7120,1.0,0,0,5,6,710,0,1942,0,98146,47.5122,-122.374,1100,7020,Small
12895,2014-11,645000.0,5,2.25,3340,52476,2.0,0,0,4,8,3340,0,1975,0,98027,47.4553,-121.987,2460,48351,Large
12896,2014-12,312000.0,2,1.0,1160,7500,1.5,0,0,4,7,1160,0,1916,0,98014,47.6499,-121.916,1110,7500,Medium
12897,2014-10,663000.0,3,2.25,2840,59677,1.0,0,0,3,7,1580,1260,1967,0,98075,47.5828,-122.044,2220,31688,Large
12898,2014-10,443950.0,3,1.75,2000,36000,1.0,0,0,3,6,2000,0,1946,1995,98056,47.5217,-122.182,2100,9681,Medium
12899,2014-05,315000.0,3,2.0,1060,5750,1.0,0,0,3,7,1060,0,1981,0,98126,47.5523,-122.372,1080,5750,Medium
12900,2015-03,302200.0,4,1.5,1730,10396,1.0,0,0,3,7,1730,0,1964,0,98058,47.4497,-122.168,1510,10396,Medium
12901,2015-01,770000.0,3,2.5,2190,2658,2.0,0,3,4,9,2190,0,1979,0,98033,47.6528,-122.203,2315,2538,Medium
12902,2015-01,374950.0,4,1.75,1660,8160,1.0,0,0,3,8,1660,0,1974,0,98058,47.4483,-122.129,1800,7684,Medium
12903,2014-06,330000.0,3,2.5,2210,7557,2.0,0,0,3,9,2210,0,1989,0,98023,47.3079,-122.393,2440,8641,Medium
12904,2014-10,230000.0,2,1.0,870,7020,1.0,0,0,4,6,570,300,1942,0,98106,47.5404,-122.352,1730,7020,Small
12905,2015-04,967000.0,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670,Large
12906,2014-09,536500.0,4,2.5,1720,3515,2.0,0,2,3,8,1470,250,2000,0,98144,47.591,-122.293,1140,2208,Medium
12907,2014-06,315000.0,6,4.0,3120,4240,2.0,0,2,4,7,2090,1030,1993,0,98106,47.5305,-122.353,1460,4240,Large
12908,2014-07,626000.0,3,1.0,1040,4240,1.0,0,0,4,7,860,180,1924,0,98117,47.6768,-122.367,1170,4240,Medium
12909,2014-07,334009.0,4,2.0,1650,9305,1.0,0,0,4,6,1650,0,1960,0,98034,47.7183,-122.213,1860,7486,Medium
12910,2015-01,429000.0,2,1.0,1010,5000,1.0,0,0,2,7,1010,0,1924,0,98107,47.6715,-122.365,1410,5000,Medium
12911,2015-02,818000.0,4,2.5,4020,44431,2.0,0,0,3,10,4020,0,1987,0,98072,47.7467,-122.132,3440,52900,Large
12912,2014-08,326000.0,5,2.75,2166,6342,2.0,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948,Medium
12913,2014-06,310000.0,5,3.0,1880,5000,1.0,0,0,3,7,1100,780,1997,0,98106,47.5453,-122.363,1640,5000,Medium
12914,2015-04,525000.0,4,2.0,2260,7680,1.0,0,0,4,7,1130,1130,1947,0,98177,47.7193,-122.361,1800,7680,Medium
12915,2015-04,350000.0,3,2.25,2010,4400,1.5,0,0,3,7,2010,0,1986,0,98055,47.4735,-122.189,1720,4187,Medium
12916,2015-04,936000.0,4,2.5,3330,8897,2.0,0,0,3,10,3330,0,2001,0,98074,47.6484,-122.08,3150,7515,Large
12917,2014-11,226000.0,3,1.0,1520,7200,1.0,0,0,3,7,1030,490,1954,0,98166,47.4527,-122.352,1530,7201,Medium
12918,2015-05,1250000.0,5,3.5,3510,4798,2.0,0,0,3,10,2700,810,2008,0,98105,47.669,-122.282,1460,1684,Large
12919,2014-08,428000.0,3,1.75,1580,507038,1.0,0,2,4,7,1580,0,1985,0,98022,47.2303,-121.936,2040,210394,Medium
12920,2014-05,329932.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,Medium
12921,2015-01,539000.0,3,1.5,1460,5040,1.0,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560,Medium
12922,2015-03,275000.0,3,1.75,1650,7700,1.0,0,0,4,8,1650,0,1977,0,98023,47.3155,-122.365,2020,7700,Medium
12923,2014-09,590000.0,4,2.5,2660,35010,2.0,0,2,3,9,2660,0,1993,0,98045,47.4816,-121.714,2330,35448,Large
12924,2015-01,782000.0,4,2.5,3510,24604,2.0,0,0,3,10,3510,0,1997,0,98053,47.6772,-122.056,3530,26673,Large
12925,2014-06,575000.0,4,2.5,2120,9603,2.0,0,0,3,8,2120,0,1985,0,98027,47.5348,-122.053,1990,9611,Medium
12926,2015-01,509000.0,3,2.25,1780,9315,2.0,0,0,3,7,1780,0,1996,0,98133,47.7484,-122.353,1780,8545,Medium
12927,2014-05,290000.0,4,2.5,2000,13300,1.0,0,0,4,7,1200,800,1968,0,98001,47.353,-122.294,1800,9810,Medium
12928,2014-07,305240.0,3,1.0,1300,9000,1.0,0,0,3,7,1300,0,1956,0,98133,47.7352,-122.337,1500,9600,Medium
12929,2014-06,555000.0,3,2.0,2180,4976,1.5,0,2,4,8,1680,500,1930,0,98126,47.573,-122.38,1850,5000,Medium
12930,2014-07,317000.0,3,2.0,1790,8228,1.0,0,0,3,7,1390,400,1980,0,98058,47.4658,-122.172,1880,8228,Medium
12931,2014-06,430000.0,3,2.0,1910,5040,1.5,0,0,3,8,1910,0,1971,0,98074,47.6312,-122.061,1980,4275,Medium
12932,2015-02,850000.0,2,1.5,1800,4144,1.0,0,4,4,7,900,900,1962,0,98116,47.5934,-122.39,2090,4173,Medium
12933,2014-11,469000.0,3,2.25,2620,10659,1.0,0,0,3,7,1660,960,1976,0,98155,47.7643,-122.273,1820,12071,Large
12934,2014-07,327200.0,2,2.0,1440,8425,1.0,0,0,4,6,1440,0,1942,1983,98168,47.4831,-122.296,1430,12037,Medium
12935,2014-06,835000.0,3,3.0,2790,12523,2.0,1,4,4,8,1600,1190,1977,0,98198,47.3571,-122.324,2990,11476,Large
12936,2014-09,360000.0,4,2.5,2340,13445,2.0,0,0,3,8,2340,0,1990,0,98042,47.374,-122.125,2340,11188,Medium
12937,2014-12,372000.0,4,2.5,2070,8658,2.0,0,0,3,8,2070,0,1999,0,98178,47.5072,-122.257,2010,7215,Medium
12938,2015-03,453000.0,3,1.0,2160,11484,1.5,0,0,4,7,2160,0,1968,0,98034,47.7277,-122.185,2270,10080,Medium
12939,2014-08,275000.0,2,1.75,2090,11317,1.0,0,0,5,7,1090,1000,1931,0,98188,47.4594,-122.279,1940,11317,Medium
12940,2014-07,475000.0,4,2.5,2040,7260,2.0,0,0,4,7,2040,0,1963,0,98133,47.7399,-122.332,2040,7360,Medium
12941,2015-02,310000.0,4,2.75,1950,9720,1.0,0,0,3,7,1400,550,1986,0,98031,47.3969,-122.205,2300,10530,Medium
12942,2015-02,173000.0,4,2.0,1200,8460,1.0,0,0,5,7,1200,0,1957,0,98188,47.4413,-122.277,1350,8623,Medium
12943,2015-04,313500.0,5,3.0,2240,94960,1.0,0,0,3,6,2240,0,1985,0,98045,47.481,-121.788,1780,43400,Medium
12944,2014-07,345000.0,3,2.5,1360,1489,2.0,0,0,3,8,1360,0,2007,0,98126,47.549,-122.372,1360,1688,Medium
12945,2015-03,436000.0,3,1.5,1500,10200,1.0,0,0,3,8,1300,200,1955,0,98177,47.7598,-122.359,1950,9500,Medium
12946,2014-09,244500.0,2,1.75,1300,14500,1.0,0,0,3,6,650,650,1939,0,98168,47.4989,-122.329,1370,12986,Medium
12947,2014-07,206000.0,3,1.75,1140,9800,1.0,0,0,4,7,1140,0,1968,0,98001,47.3063,-122.27,1370,9800,Medium
12948,2015-04,890000.0,4,2.5,2930,9158,2.0,0,0,3,9,2930,0,2005,0,98052,47.7065,-122.13,3590,8065,Large
12949,2015-01,329950.0,4,2.25,2140,8874,2.0,0,0,3,8,2140,0,1986,0,98092,47.2654,-122.217,2140,8789,Medium
12950,2015-02,250000.0,3,1.75,1628,286355,1.0,0,0,3,7,1628,0,1996,0,98092,47.2558,-122.122,1490,216344,Medium
12951,2014-10,246000.0,3,2.0,1990,203861,1.0,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800,Medium
12952,2014-07,440000.0,3,1.75,1950,19747,1.0,0,0,3,7,1150,800,1979,0,98072,47.7685,-122.162,2560,9674,Medium
12953,2014-09,395000.0,4,1.75,1910,8117,1.0,0,0,3,7,1460,450,1975,0,98072,47.7344,-122.173,1810,8100,Medium
12954,2014-09,305000.0,3,1.0,820,5150,1.0,0,0,5,6,820,0,1918,0,98118,47.5514,-122.284,1100,5150,Small
12955,2014-09,160000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,Medium
12956,2015-02,269000.0,3,2.25,1470,8682,1.0,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,Medium
12957,2014-08,169500.0,3,1.0,1060,10023,1.0,0,0,3,6,1060,0,1962,0,98023,47.2869,-122.36,1060,10023,Medium
12958,2014-12,690500.0,4,2.75,3130,8920,2.0,0,0,3,8,3130,0,2014,0,98155,47.7397,-122.316,1450,9183,Large
12959,2014-12,245560.0,2,1.5,1260,9693,1.0,0,0,3,7,1260,0,1957,0,98177,47.7775,-122.365,1800,9693,Medium
12960,2015-03,345000.0,4,2.75,2200,13498,2.0,0,0,3,8,2200,0,1987,0,98023,47.3148,-122.35,2190,11850,Medium
12961,2014-10,383000.0,4,1.75,2580,19607,1.0,0,2,4,8,1290,1290,1958,0,98056,47.5067,-122.197,1970,9569,Large
12962,2014-08,388500.0,3,2.25,1350,944,2.0,0,0,3,8,1050,300,2007,0,98144,47.5997,-122.312,1350,1245,Medium
12963,2014-09,250000.0,3,1.75,1350,8548,1.0,0,0,3,7,1350,0,1985,0,98003,47.3179,-122.33,1660,8538,Medium
12964,2015-02,455500.0,3,1.75,2290,19000,1.0,0,0,4,9,1650,640,1973,0,98042,47.3837,-122.158,2900,13034,Medium
12965,2014-12,672000.0,3,1.0,1220,8573,1.0,0,0,4,7,1220,0,1954,0,98004,47.6088,-122.193,1390,8573,Medium
12966,2014-06,550000.0,4,1.5,2750,128502,1.0,0,0,2,7,1500,1250,1958,0,98055,47.4345,-122.198,1470,11514,Large
12967,2015-05,487000.0,3,1.75,1430,12632,1.0,0,0,3,7,1430,0,1959,0,98008,47.6371,-122.123,1750,10350,Medium
12968,2014-08,291375.0,4,2.5,2220,6233,2.0,0,0,3,7,2220,0,2001,0,98059,47.4887,-122.15,2220,5352,Medium
12969,2015-03,225000.0,3,1.0,1490,15850,1.0,0,0,3,7,1490,0,1946,0,98133,47.7411,-122.347,1950,13228,Medium
12970,2014-11,519950.0,5,3.5,2440,10200,2.0,0,0,4,7,2440,0,1974,0,98075,47.5814,-122.003,2000,10568,Medium
12971,2014-08,250000.0,3,2.5,2070,8400,2.0,0,0,4,8,2070,0,1990,0,98002,47.3099,-122.206,2070,9239,Medium
12972,2014-09,614950.0,3,1.0,1500,2400,1.5,0,0,5,7,1500,0,1900,0,98119,47.6333,-122.362,1780,3600,Medium
12973,2015-01,599500.0,4,2.25,2020,10260,2.0,0,0,4,7,2020,0,1984,0,98052,47.6801,-122.114,2020,10311,Medium
12974,2014-09,625000.0,4,1.5,2190,13660,1.0,0,3,3,8,2190,0,1952,0,98177,47.7658,-122.37,2520,20500,Medium
12975,2015-05,248500.0,2,1.0,780,10064,1.0,0,0,4,7,780,0,1958,0,98168,47.4913,-122.318,1090,14750,Small
12976,2014-09,469950.0,5,2.0,1220,4200,1.0,0,0,4,6,1090,130,1921,0,98105,47.6677,-122.321,1790,4200,Medium
12977,2015-04,525000.0,3,1.5,1840,10956,1.0,0,0,4,8,1840,0,1970,0,98033,47.6746,-122.164,1680,10950,Medium
12978,2014-09,787500.0,2,2.5,2390,6928,2.0,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852,Medium
12979,2015-04,485000.0,4,2.5,3710,15935,1.0,0,0,3,10,2130,1580,2005,0,98001,47.3528,-122.267,3674,17913,Large
12980,2015-04,310000.0,2,1.0,750,5379,1.0,0,0,3,6,750,0,1919,0,98118,47.5324,-122.272,1030,5511,Small
12981,2014-10,280000.0,5,2.0,2110,7919,1.0,0,0,3,7,1110,1000,1966,0,98118,47.5164,-122.267,1590,5250,Medium
12982,2015-04,200000.0,4,1.0,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680,Medium
12983,2014-10,490000.0,3,2.5,3080,7363,2.0,0,0,3,9,3080,0,2006,0,98055,47.4473,-122.205,2860,5273,Large
12984,2014-12,146000.0,3,1.0,900,4770,1.0,0,0,3,6,900,0,1969,2009,98023,47.3038,-122.362,900,3480,Small
12985,2014-11,500000.0,5,3.0,3720,25474,2.0,0,4,3,9,2090,1630,1986,0,98001,47.3296,-122.256,1870,14547,Large
12986,2014-09,242500.0,3,1.0,940,7380,1.0,0,0,3,6,940,0,1959,0,98058,47.4516,-122.175,1210,8095,Small
12987,2014-10,324950.0,3,1.0,1040,7288,1.0,0,0,3,7,1040,0,1959,0,98125,47.7287,-122.311,1160,7287,Medium
12988,2015-04,231500.0,2,1.0,1000,7615,1.0,0,0,4,6,1000,0,1943,0,98056,47.49,-122.191,1060,8000,Medium
12989,2014-05,300000.0,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,1989,0,98023,47.3058,-122.394,2660,9861,Medium
12990,2014-12,545000.0,4,2.5,2500,50595,2.0,0,0,3,9,2500,0,1997,0,98045,47.4736,-121.731,2765,33720,Large
12991,2015-02,350000.0,3,1.0,1050,8583,1.0,0,0,5,6,1050,0,1955,0,98133,47.7451,-122.339,1460,7351,Medium
12992,2014-05,467100.0,3,1.75,1620,8645,1.0,0,0,3,7,1190,430,1973,0,98052,47.6651,-122.151,2010,8645,Medium
12993,2015-04,180000.0,3,1.0,1610,8500,1.5,0,0,3,7,1610,0,1959,0,98032,47.3717,-122.297,1070,8750,Medium
12994,2014-07,749000.0,4,1.5,2130,5000,2.0,0,0,4,8,2130,0,1920,0,98144,47.5828,-122.291,2560,5000,Medium
12995,2014-10,245000.0,3,2.5,1460,11593,2.0,0,0,3,7,1460,0,1989,0,98023,47.2984,-122.385,1640,9703,Medium
12996,2014-08,260000.0,5,1.0,1600,7350,1.0,0,0,5,7,1600,0,1962,0,98031,47.3943,-122.196,1600,7725,Medium
12997,2014-06,490000.0,3,3.0,1730,2940,3.0,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410,Medium
12998,2014-08,565000.0,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,98075,47.5895,-122.019,2280,4193,Medium
12999,2014-08,330000.0,4,2.25,2430,7490,2.0,0,0,3,8,2430,0,1983,0,98058,47.4406,-122.139,2070,7469,Medium
13000,2014-11,295000.0,3,1.0,1380,7575,1.0,0,0,4,7,1380,0,1963,0,98056,47.5139,-122.187,1320,7600,Medium
13001,2014-10,725000.0,3,1.5,1790,6000,1.5,0,0,4,7,1790,0,1903,0,98115,47.6754,-122.325,1290,3500,Medium
13002,2014-09,1135000.0,4,2.5,3370,10602,2.0,0,0,3,10,3370,0,1999,0,98007,47.6591,-122.147,2950,9949,Large
13003,2014-08,680000.0,3,2.25,2920,6300,1.0,0,0,3,8,1710,1210,1956,0,98177,47.7065,-122.37,1940,6300,Large
13004,2014-10,490000.0,2,1.0,2180,9300,1.0,0,0,4,7,1090,1090,1947,0,98177,47.7032,-122.371,1830,7378,Medium
13005,2015-04,635000.0,3,1.75,1480,6985,1.5,0,0,4,7,1200,280,1926,0,98117,47.686,-122.374,1480,5588,Medium
13006,2015-04,750000.0,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,1979,0,98022,47.1622,-121.971,1280,325393,Medium
13007,2014-12,330000.0,4,2.25,2440,8098,2.0,0,0,3,8,2440,0,1983,0,98023,47.3126,-122.346,2110,7911,Medium
13008,2015-03,270000.0,3,2.5,1350,1189,2.0,0,0,3,7,1080,270,2007,0,98106,47.5218,-122.358,1300,1182,Medium
13009,2014-05,340000.0,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716,Medium
13010,2015-03,413252.0,3,0.75,1110,3960,1.0,0,0,3,7,1110,0,1951,0,98117,47.6834,-122.366,1610,5530,Medium
13011,2015-02,600000.0,4,2.75,2950,5803,2.0,0,0,3,9,2950,0,2007,0,98028,47.7368,-122.231,2940,5803,Large
13012,2015-04,726888.0,5,3.0,2970,7261,2.0,0,0,3,9,2970,0,1999,0,98075,47.5994,-122.019,2970,8437,Large
13013,2014-12,285000.0,2,1.0,720,6400,1.0,0,0,4,6,720,0,1943,0,98126,47.5286,-122.368,1030,6400,Small
13014,2015-02,365000.0,2,1.0,770,5680,1.0,0,0,4,6,770,0,1929,0,98117,47.6951,-122.366,1170,5514,Small
13015,2015-03,295000.0,4,2.0,1650,7200,1.0,0,0,3,7,1650,0,1964,0,98133,47.7543,-122.344,1410,7200,Medium
13016,2015-03,460000.0,3,2.25,1620,7350,1.0,0,0,3,7,1170,450,1969,0,98034,47.7248,-122.179,1800,7350,Medium
13017,2014-09,230000.0,3,1.5,1510,10588,1.5,0,0,3,7,1510,0,1947,0,98198,47.3775,-122.319,1360,2873,Medium
13018,2014-05,337000.0,3,1.0,1070,6109,1.0,0,0,5,7,1070,0,1951,0,98125,47.7207,-122.32,1170,7200,Medium
13019,2014-09,300000.0,3,1.0,1010,6300,1.0,0,0,3,7,1010,0,1957,0,98133,47.7304,-122.352,1480,7480,Medium
13020,2015-01,2300000.0,4,2.5,3370,8402,1.0,0,0,5,10,2240,1130,1962,0,98112,47.6349,-122.29,3190,8700,Large
13021,2014-12,360000.0,4,2.5,2000,5500,2.0,0,0,3,8,2000,0,2003,0,98038,47.3552,-122.014,2000,5512,Medium
13022,2015-03,585000.0,3,2.5,2060,10839,2.0,0,0,3,8,2060,0,1987,0,98029,47.5675,-122.016,2180,8126,Medium
13023,2014-10,182700.0,3,2.25,1740,6650,1.0,0,0,3,7,1240,500,1978,0,98023,47.2979,-122.379,1740,7000,Medium
13024,2015-04,305000.0,3,2.25,1740,6650,1.0,0,0,3,7,1240,500,1978,0,98023,47.2979,-122.379,1740,7000,Medium
13025,2014-05,309950.0,3,2.5,1880,7838,2.0,0,0,3,7,1880,0,1994,0,98055,47.4439,-122.19,1810,7915,Medium
13026,2015-03,550000.0,3,1.0,960,12527,1.0,0,0,3,7,960,0,1972,0,98033,47.6891,-122.203,1220,7579,Small
13027,2014-11,825000.0,3,2.5,3280,26413,1.0,0,3,3,11,2670,610,1985,0,98074,47.6395,-122.05,3280,25211,Large
13028,2014-10,998500.0,2,1.0,1570,4400,1.5,0,0,4,8,1570,0,1914,0,98122,47.6112,-122.293,1850,4400,Medium
13029,2014-11,644500.0,4,2.5,2990,5342,2.0,0,0,3,8,2990,0,2004,0,98074,47.6124,-122.009,2990,5936,Large
